id,uuid,question,assessment_id,user_id,options,correct_answer,question_score,class_id,subject_id,is_synced,created_at,updated_at
91,12e221ab-bd82-4e4c-9410-837aa0a1e5bd,"What should be done if a person's blood sugar is below 60 mg/dL?",1,1,"[""Administer insulin"", ""Consume 15 grams of carbohydrates"", ""Check for ketones"", ""Contact a doctor""]","Consume 15 grams of carbohydrates",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
92,6ae2bcc2-63a2-4975-bb5f-1a315f48e5d2,"What is the upper limit for fasting blood sugar levels in individuals with diabetes, according to ADA recommendations? ",1,1,"[""70 mg/dL"", ""80 mg/dL"", ""130 mg/dL"", ""180 mg/dL""]","130 mg/dL",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
93,72e40f2e-6d17-4e08-bccc-36a890a665f7,"What percentage of HbA Ic is considered normal for persons without diabetes?",1,1,"[""Less than 3%"", ""4% to 6% "", 0.07, ""8% to 10%""]","4% to 6% ",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
94,085616d6-272b-46da-938b-8e0e09b68785,"Which sweeteners are considered non nutritive and have minimal or no calories?",1,1,"[""Nutritive sweeteners"", ""Artificial sweeteners"", ""Sugar alcohois"", ""Non-caloric sweeteners""]","Non-caloric sweeteners",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
95,2056c29d-24d1-4099-b633-af87fb9d593b,"What is the recommended daily alcohol intake for women and men with diabetes?",1,1,"[""No alcohol consumption is allowed"", ""One alcoholic beverage per day for both women and men"", ""Two alcoholic beverages per day for women and one for men"", ""Two alcoholic beverages per day for both women and men""]","One alcoholic beverage per day for both women and men",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
96,d164db83-4758-47c1-8219-e9f05ebdea70,"How does exercise lower blood glucose levels in people with diabetes?",1,1,"[""By decreasing insulin sensitivity"", ""By raising blood pressure"", ""By increasing glucose uptake by body muscles"", ""By reducing insulin utilization""]","By increasing glucose uptake by body muscles",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
97,fe0dc810-d0f7-44ab-b700-18a94ee1e125,"What should be periodically checked in individuals using insulin to ensure proper absorption?",1,1,"[""Blood pressure"", ""BMI (Body Mass Index)"", ""Injection sites."", ""Blood lipid levels""]","Injection sites.",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
98,ad27d59b-cfad-436c-9144-1fc33e9a2676,"The primary focus of patient empowerment in diabetes education is aimed at --",1,1,"[""Encouraging unhealthy behaviors"", ""Monitoring glucose irregularities"", ""Promoting self-efficacy and behavior change"", ""Administering medications""]","Promoting self-efficacy and behavior change",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
99,eb161241-7046-460b-b418-de1afc39c08c,"In the endocrine system, hormones are released directly into:",1,1,"[""Nerves"", ""Tissues"", ""Organs"", ""The bloodstream""]","The bloodstream",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
100,9fd7786c-11fb-4f25-896a-eab9c28b107e,"Hepatitis A is transmitted mainly through ____",1,1,"[""Sexual intercourse"", ""Fecal oral route"", ""Mother to infant"", ""Air""]","Fecal oral route",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
101,fc12897d-f736-465c-9a5a-b4df50943b14,"Hepatitis B virus have an incubation period of ____ months",1,1,"[2, 4, 6, 3]",6,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
102,61b9e306-4a1f-45cc-924f-2b0e4d63d55d,"In haemolitic jaundice, serumbilirubin is usually less than _____ mg/dl",1,1,"[10, 4, 8, 6]",6,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
103,916c48de-2fff-48c3-8040-2e2c52719425,"The risk factors of hepatitis B include the following except",1,1,"[""Health care workers"", ""Poverty"", ""Multiple sex partner"", ""Haemodialysis""]",Poverty,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
104,b36cbbf3-9119-42aa-aa20-4b2614f7e754,"______ is the most common cause of acute liver failure ",1,1,"[""Drug induced hepatitis"", ""Alcoholic hepatitis"", ""Autoimune hepatitis"", ""Hepatitis A""]","Drug induced hepatitis",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
105,dab841b2-1fff-4da0-83c7-91fd26446945,"______ is the largest gland in the body",1,1,"[""Liver"", ""Kidney"", ""Heart"", ""Spleen""]",Liver,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
106,1fadf08c-64dd-4243-a3e3-fdc0f54dd58d,"Heredity pherocytosis is a condition characterized by blood cells that are ____ shaped",1,1,"[""Sphere"", ""Disk"", ""Round"", ""Oval""]",Sphere,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
107,3198a8ee-dc63-472d-9d64-66b9a4beb661,"One of this is not a case of haemolytic jaundice",1,1,"[""Radiation"", ""Rhesus incompatibility"", ""Malnutrition"", ""Blood incompatibility""]",Malnutrition,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
108,619ae4fa-b717-4c3f-94c9-1f0ba34733e9,"Prolong Jaundice predisposes to the formation of _____ in the gall bladder",1,1,"[""Cholesistitis"", ""Cirrhoses"", ""Pigmented Stone"", ""Carcinoma""]","Pigmented Stone",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
109,0a97b64e-77c6-4a29-8840-fc95767bf41d,"_____ is recommended for people who are at high risk for hepatitis B",1,1,"[""Passive immunization"", ""Patient Education"", ""Continous Screening"", ""Active immunization""]","Active immunization",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
110,55bd3b72-0d62-4490-b7ab-c630674087e9,"The most common type of liver cirrhosis is ____",1,1,"[""Billary Cirrhosis"", ""Post necrotic"", ""Alcoholic Cirrhosis"", ""Autoimmune Cirrohsis""]","Alcoholic Cirrhosis",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
111,438daff3-f9a9-4906-b9d1-1e265cdd7f81,"_____ is a rare metabolic disease that causes acute liver failure",1,1,"[""Autoimmune hepatitis"", ""Vascular disease"", ""Carcinoma"", ""Wilson's disese""]","Wilson's disese",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
112,c5282b85-478d-445b-9f0e-4efd7db52d69,"Liver failure devolops within ____ weeks after the first symptom of jaundice",1,1,"[10, 8, 6, 3]",8,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
113,dc795a09-c00a-479e-870f-ab76da7942cc,"One of the following is not a cause of liver cirrhosis",1,1,"[""Poor hygiene"", ""Infection"", ""Malnutrition"", ""Drugs""]","Poor hygiene",1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
114,5f9f6fa2-0ae3-4124-9cef-3b6806386e2d,"There are basically _____ types of heart failure",1,1,"[4, 3, 2, 1]",2,1,2,1,0,"2023-09-18 10:11:14","2023-09-18 10:11:14"
115,ae07b965-5123-4630-a1a1-0fc04de35f4e,"_____ is a complication of liver cirrhosis",1,1,"[""Haemorrhage"", ""Mental change"", ""Anaemia"", ""Hepatic coma""]","Hepatic coma",1,2,1,0,"2023-09-18 10:11:15","2023-09-18 10:11:15"
116,baea8c68-0542-43b7-9c11-dfc20dc3502f,"The following are clinical manifestations of liver cirrhosis in its early stage except",1,1,"[""Anorexia"", ""Weight loss"", ""Mental detoriation"", ""Vomitting""]","Mental detoriation",1,2,1,0,"2023-09-18 10:11:15","2023-09-18 10:11:15"
117,a5355a59-d499-4461-bbb4-ab79e0ef4d49,"The heart is divided into left and right by a ___",1,1,"[""Myocardium"", ""Septum"", ""Value"", ""Atrium""]",Septum,1,2,1,0,"2023-09-18 10:11:15","2023-09-18 10:11:15"
118,3cf8993d-e0bf-4056-8bb3-68b123257a78,"There are _____ categories of liver abscess",1,1,"[3, 4, 2, 1]",2,1,2,1,0,"2023-09-18 10:11:15","2023-09-18 10:11:15"
119,8b5f4c28-3df1-4be6-9111-ff71812f23a6,"_____ abscess is the less common type of liver abscess",1,1,"[""Pyogenic"", ""Amoebic"", ""Enteric abscess"", ""Staph liver abscess""]",Pyogenic,1,2,1,0,"2023-09-18 10:11:15","2023-09-18 10:11:15"
120,3d42179c-4809-4c26-8ab4-26247ea46f2d,"The following are signs of right sided heart failure except",1,1,"[""Weight gain"", ""Weight loss"", ""Peripheral Edema"", ""Coughing""]","Weight loss",1,2,1,0,"2023-09-18 10:11:15","2023-09-18 10:11:15"
121,d4c58964-6bd2-4f65-94c2-f27b00e06a14,"The left ventricle is seperated from the left atrium by the _____ valve",1,1,"[""Atrerio Ventricular "", ""Bicuspid"", ""Tricuspid"", ""Pulmonary""]",Bicuspid,1,2,1,0,"2023-09-18 10:11:15","2023-09-18 10:11:15"
122,55fed276-2b48-4d53-9752-7cb788ad5f86,"When should discharge planning start? ",1,1,"[""Before admission "", ""After admission"", ""During admission "", ""After admission ""]","During admission ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
123,aaa9c153-32a7-4543-8cfc-d1e38e5da29c,"One of these statements best describes discharge planning ",1,1,"[""A process that determines the kind of care a patient needs after discharge "", ""Determines the patients care needs during admission "", ""Determines the patient that needs follow up "", ""Determines what care patients need during admission""]","A process that determines the kind of care a patient needs after discharge ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
124,98b4318e-cb24-4539-b4d4-8b9d16cba6b9,"The healthcare providers who are involved in monitoring a patient’s health after discharge include all of the following except ",1,1,"[""Doctors "", ""Midwives "", ""Nurses "", ""Non-clinicians ""]","Non-clinicians ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
125,84849d11-9fa9-4303-9e9b-ff80a67d72cd,"Follow Ups care after discharge is carried out in other to:",1,1,"[""Promote client’s physical and emotional recovery "", ""Promote bonding "", ""Select cares for confinement "", ""Promote re-admission ""]","Promote client’s physical and emotional recovery ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
126,87ce4f89-88aa-45f7-8795-483b81f5d1ed,"All of the following are cultural and traditional harmful practices related to the care of the newborn except: ",1,1,"[""Food restrictions and taboos "", ""Abdominal and uterine massage "", ""Avoiding colostrum "", ""Cutting the umbilical cord by sterile materials ""]","Cutting the umbilical cord by sterile materials ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
127,609d439e-189b-4166-bc21-e58aa5b4bbd4,"Neonatal harmful practices can cause all of the following except ",1,1,"[""Infection "", ""Anaemia "", ""Rehydration "", ""Hypothermia ""]","Rehydration ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
128,1205add9-07e4-4a05-b8d5-c7017a3c54c9,"Harmful traditional practices in newborn are those practices that ",1,1,"[""Promote physical and mental well being of the new born "", ""Constitute physical and mental abuse of the children "", ""Recommended practices for the children "", ""They aid developmental processes in children ""]","Constitute physical and mental abuse of the children ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
129,74976a93-48df-4817-833b-3fc6be3011d6,"Principles of home visit include the following except ",1,1,"[""Should have purpose and objectives "", ""Should not be planned "", ""Establish a good interpersonal relationship "", ""Health education and nursing care are scientific ""]","Should not be planned ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
130,a6ddf68f-848c-4560-8e82-446e1756ec70,"Some challenges faced by home_____visiting programmed include the following ",1,1,"[""Family engagement "", ""Adequate staffing "", ""Cultural and Lingusitc diversity "", ""Substance abuse ""]","Adequate staffing ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
131,46c038b1-61a9-4555-bd19-d17bd72f6722,"A main disadvantage to home visit is ",1,1,"[""Equipment "", ""Time "", ""Distance "", ""Environment ""]","Time ",2,2,2,0,"2023-09-18 15:14:01","2023-09-18 15:14:01"
132,c93afd73-d50c-4991-aba3-cbf55dc1e572,"Benefits of home visits are",1,1,"[""Increases parenting knowledge "", ""Delays detection of potential health "", ""Helps prevent child abuse "", ""Promotes early literacy ""]","Delays detection of potential health ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
133,897c3117-f733-4981-a8bf-84ca10a04047,"Adjusting to a new baby in the house is done through all these ways except: ",1,1,"[""Validate children’s unhappy feelings "", ""Don’t pressure children to love their new siblings "", ""Older children should take care of themselves "", ""Praise your newborn""]","Praise your newborn",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
134,cfd18ebb-d0b3-4353-92b2-0831cbfaac18,"The regular measurement and recording of the child’s weight is referred to as ",1,1,"[""Growth monitoring "", ""Growth promotion "", ""Growth measurement "", ""Growth recording ""]","Growth monitoring ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
135,87ab5c95-d6b7-40b5-ba2b-82b3aacd8ff7,"The importance of growth monitoring in health check up is to ",1,1,"[""Promote growth "", ""Identify children with various treatable causes of abnormal growth "", ""Promote development "", ""Increase growth ""]","Identify children with various treatable causes of abnormal growth ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
136,366a1114-1214-48cd-9b5e-ec275a602972,"In growth monitoring, the following are measured except ",1,1,"[""Weight "", ""Height "", ""Head circumference "", ""Reflexes ""]","Reflexes ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
137,6a0c11fa-2682-42af-9598-e93c7aa9d2d4,"Types of growth monitoring include all except one ",1,1,"[""Weight for age"", ""Weight for size "", ""Weight for length/height "", ""Weight for age ""]","Weight for size ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
138,7a8bf2d8-5849-4a60-9bab-fa7818d1337c,"Referral care represents an important step in management of ",1,1,"[""Healthy child "", ""Full term baby "", ""Sick child "", ""Abandoned child ""]","Sick child ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
139,949c7828-8cac-4285-b7a7-6c9ac86a4408,"All except one are cultural and traditional harmful practices in the care of the newborn ",1,1,"[""Early bath "", ""Delaying initiation of breastfeeding "", ""Giving of butter and water "", ""Delay bathing ""]","Delay bathing ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
140,f9717236-e5d1-4424-a82b-eae467984deb,"The ideal environment for infant should resemble home which provides all except ",1,1,"[""A cycle of day and night for rest "", ""Regular nourishment "", ""Stimulation and loving attention "", ""A healthy drink""]","A healthy drink",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
141,5f06b8d5-3e73-4757-b899-501f8c9cfe5c,"The midwives role is to create an ideal environment primarily for",1,1,"[""Physical development of the baby "", ""Empathy for the baby "", ""Provide immunization for the baby "", ""Provide records for further management of the baby ""]","Physical development of the baby ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
142,fc049b81-e3d9-4d2d-8176-3e210a6e94cd,"The midwife at the same time is to provide ……. for the mother and her family",1,1,"[""Empathy "", ""Psychological support "", ""Nourishment "", ""Warm attention""]","Psychological support ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
143,343c9647-638f-4298-9824-43d7554eb5e7,"The normal sensory requirement of developing brain of an infant depend upon subtle influences ",1,1,"[""From the uterus and then from the breast "", ""From bonding and empathy"", ""Environment "", ""By attempting to adapt care ""]","From the uterus and then from the breast ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
144,ece37e10-0473-49d1-88d8-4fcb35c550d4,"When baby wants to terminate interaction, behavior cues such as __________ will be displayed except ",1,1,"[""Fist clenching "", ""Furrowed brow "", ""Yawning maybe communicated "", ""Emptying of the bowl ""]","Emptying of the bowl ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
145,fa397d84-8a68-4672-bd27-49cf7be50e6e,"For the baby to initiate or continue an interaction, the following will be displayed except ",1,1,"[""He/she may raise his brow "", ""May raise head and engage in different degree of eye contact "", ""Smile "", ""Splayed fingers ""]","Splayed fingers ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
146,a0358682-c47d-47dc-89d0-49fed9695f50,"The social partner of an infant is ",1,1,"[""Midwife "", ""Nurse "", ""Mother "", ""Doctor ""]","Mother ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
147,11472e14-f585-46fc-bd4e-a848ca929f53,"Newborn babies, especially those who are preterm, LBW or sick must be provided with a warm ",1,1,"[""Micro environment "", ""Macro environment "", ""Fed-micro environment "", ""Subtle environment ""]","Micro environment ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
148,8f380a21-d38f-433e-8512-fb642225c4eb,"The environmental temperature which a baby consumes minimal oxygen and energy for metabolic thermogenesis is called ",1,1,"[""Thermoneutral temperature "", ""Thermo-nuero temperature "", ""Wind ven temperature "", ""Thermometer""]","Thermoneutral temperature ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
149,432a78f6-ca86-425a-b2f6-bfb2156c490f,"In uterus fetus bathed in a warm _____. is maintained at 37°C ",1,1,"[""Subtle environment "", ""Amniotic fluid "", ""Latent environment "", ""Thermogenesis ""]","Amniotic fluid ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
150,197ccf9b-e7dc-4420-a636-767f1ff20ed7,"Nine_____ shivering or metabolic thermogenesis occurs in the _____ of the newborn babies ",1,1,"[""Brown fat "", ""Grey fat "", ""Thigh "", ""Adrenals ""]","Brown fat ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
151,91a3ea6f-d6a1-4963-8a7b-c550f6d29f85,"Infant loses heat due to _____.. ",1,1,"[""Evaporation "", ""Hypothermia "", ""Hyperthermia "", ""Core ""]","Evaporation ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
152,1eaa5390-c89e-40c0-828b-a19a21145939,"After birth, skin and core temperature of the baby is likely to fall by _____. and _____. ",1,1,"[""0.3°C and 0.1°C per minute "", ""0.5°C and 0.1°C per minute "", ""0.4°C and 0.2°C per second "", ""0.1°C and 0.5°C per second ""]","0.3°C and 0.1°C per minute ",2,2,2,0,"2023-09-18 15:14:02","2023-09-18 15:14:02"
